movie,year,mins,genres,directors,actors
employee-of-the-month-2006,2006,103.0,"['comedy', 'romance']",['greg-coolidge'],"['dane-cook', 'jessica-simpson', 'dax-shepard', 'andy-dick', 'tim-bagley', 'brian-george', 'efren-ramirez', 'marcello-thedford', 'danny-woodburn', 'harland-williams', 'sean-whalen', 'barbara-dodd', 'victor-izay', 'marc-mouchet', 'kathleen-arc', 'adriana-cordova', 'jenny-gabrielle', 'emily-sandberg', 'cece-renn', 'susse-budde', 'shirly-brener-1', 'ann-kulich', 'donna-cromer', 'alison-raimondi', 'charmaine-rae', 'gina-mcdonald', 'robin-timpanaro-lagrassa', 'deryle-j-lujan', 'john-hardman', 'taylor-warden-1', 'william-sterchi', 'tate-michael-mcdonald']"
the-life-of-david-gale,2003,130.0,"['crime', 'drama', 'thriller']",['alan-parker'],"['kevin-spacey', 'kate-winslet', 'laura-linney', 'rhona-mitra', 'gabriel-mann', 'matt-craven', 'jim-beaver', 'cleo-king', 'leon-rippy', 'melissa-mccarthy', 'lee-ritchey', 'brandy-little', 'jesse-de-luna', 'vernon-grote', 'larissa-wolcott', 'sean-hennigan', 'charles-sanders', 'marco-perella', 'michael-crabtree', 'julio-cedillo', 'christopher-meister', 'cliff-stephens', 'james-huston', 'chris-warner', 'julia-lashae', 'matthew-posey', 'lynn-mathis', 'robert-lott', 'mark-voges', 'katherine-willis', 'amparo-moreno', 'janis-kelly', 'barbara-petricini-buxton', 'asia-de-marcos', 'amparo-garcia', 'kirk-sisco', 'cassandra-l-small', 'oliver-tull', 'george-haynes', 'kathy-lamkin', 'constance-jones-1', 'cindy-waite-1', 'kimberly-tortorice', 'katie-lott', 'noah-truesdale', 'chuck-cureau', 'mike-fontaine', 'elizabeth-gast', 'chris-drewy', 'katina-potts', 'katherine-james-1', 'cindy-michelle', 'jennifer-dorsey', 'maurice-moore', 'brenda-sendejo', 'rick-morrow-1', 'julia-kay-laskowski', 'donald-braswell', 'jack-gould', 'jack-watkins', 'gwyn-little', 'patrick-fries', 'pilar-ferreiro', 'claudia-parker-2', 'joan-gispert', 'mark-richardson-2', 'justin-lavender', 'david-dahl', 'catenya-mchenry', 'brian-orr', 'michelle-valen', 'tanya-zieger', 'nick-dawson', 'steve-flanagin', 'evelyn-lindsey', 'tj-mcfarland', 'deborah-abbott', 'stacy-lynn-austin', 'jerry-m-barker', 'richard-r-bartholomew', 'keith-bright', 'ryan-brooks', 'pei-san-brown', 'dian-childs', 'starla-christian', 'wade-couturiaux', 'constance-dasse', 'matthew-j-dunn', 'ken-edwards', 'nikki-folsom', 'ryan-hancock', 'garrett-hargrove', 'peyton-hayslip', 'david-scott-heck', 'reda-hicks', 'robert-h-lambert', 'gabriel-r-martinez', 'ck-mcfarland', 'josh-meyer', 'brent-mitchell', 'cindy-palla', 'roger-eduardo-palomino', 'alan-parker', 'paul-a-partain', 'keith-poulson', 'glen-powell-sr', 'george-renteria', 'nicole-r-roberts', 'michael-schmid', 'ryan-schneider-1', 'robin-simmons', 'melanie-stovall', 'danny-trevino', 'ryan-wickerham', 'michele-williams', 'christine-wolf', 'willie-wright', 'jeff-gibbs']"
baby-assassins,2021,95.0,"['action', 'comedy', 'crime', 'mystery', 'drama']",['yugo-sakamoto'],"['akari-takaishi', 'saori-izawa', 'mone-akitani', 'yasukaze-motomiya', 'uekiya-satoshi', 'nagiko-tsuji', 'masanori-mimoto', 'yukina-fukushima', 'takashi-nishina', 'tsubasa-tobinaga', 'yosuke-omizu', 'atomu-mizuishi', 'shigeo-osako', 'masayuki-ino', 'kazuki-miki-1']"
the-rapsittie-street-kids-believe-in-santa,2002,42.0,"['animation', 'family', 'tv-movie', 'music']",['colin-slater'],"['jack-angel', 'jodi-benson', 'nancy-cartwright', 'grey-delisle', 'eddie-driscoll-1', 'sarina-c-grant', 'mark-hamill', 'clint-howard', 'j-r-horsting', 'walter-jones-2', 'robert-machray', 'andi-matheny', 'paige-ohara', 'sherry-weston', 'debra-wilson', 'april-winchell']"
marvel-one-shot-a-funny-thing-happened-on-the-way-to-thors-hammer,2011,4.0,"['fantasy', 'action', 'adventure', 'comedy', 'science-fiction']",['leythum'],"['clark-gregg', 'jessica-manuel', 'jeff-prewett', 'zach-hudson']"
pulse-2001,2001,119.0,"['mystery', 'horror', 'thriller']",['kiyoshi-kurosawa'],"['kumiko-aso-4', 'haruhiko-kato', 'koyuki', 'kurume-arisaka', 'masatoshi-matsuo', 'shinji-takeda', 'kenji-mizuhashi', 'shun-sugata', 'ken-furusawa', 'teruo-ono', 'show-aikawa-1', 'koji-yakusho', 'masayuki-shionoya', 'kaori-ichijo', 'takumi-tanji', 'jun-fubuki', 'hassei-takano', 'atsushi-yuki', 'go-takashima', 'akiko-kitamura', 'rie-yasuda', 'zengoro-mamiana', 'kiyoshi-kurosawa']"
unfriended,2014,83.0,"['horror', 'mystery']",['levan-gabriadze'],"['shelley-hennig', 'heather-sossaman', 'renee-olstead', 'matthew-bohrer', 'moses-storm', 'will-peltz', 'jacob-wysocki', 'courtney-halverson', 'mickey-river', 'cal-barnes', 'christa-hartsock', 'konstantin-khabenskiy', 'greg-cipes']"
resident-evil-afterlife,2010,97.0,"['action', 'horror', 'science-fiction', 'adventure']",['paul-w-s-anderson'],"['milla-jovovich', 'wentworth-miller', 'ali-larter', 'kim-coates', 'kacey-clarke', 'shawn-roberts-1', 'sergio-peris-mencheta', 'boris-kodjoe', 'spencer-locke', 'sienna-guillory', 'norman-yeung', 'ray-olubowale', 'christopher-kano', 'tatsuya-goke', 'fulvio-cecere', 'nobuya-shimamoto', 'denis-akiyama-1', 'kenta-william-tomeoki', 'peter-kosaka', 'shin-kawai', 'mika-nakashima', 'takato-yamashita', 'hiromi-okuyama', 'iain-glen', 'bill-blair', 'emmanuel-buriez', 'martin-crewes', 'jamie-ferenczi', 'stefen-hayes', 'brian-jansen', 'azmyth-kaminski', 'devon-richards', 'jay-yoo-1']"
fantastic-four,2015,100.0,"['science-fiction', 'adventure', 'action']",['josh-trank'],"['miles-teller', 'michael-b-jordan', 'kate-mara', 'jamie-bell-1', 'toby-kebbell', 'reg-e-cathey', 'tim-blake-nelson', 'tim-heidecker-1', 'joshua-montes', 'dan-castellaneta', 'owen-judge', 'kylen-davis', 'evan-hannemann', 'chet-hanks', 'mary-pat-green', 'mary-rachel-quinn', 'wayne-pere', 'rhonda-johnson-dents', 'barney-lanning', 'dennis-thomas-iv', 'abhi-trivedi', 'benjamin-papac', 'jim-gleason', 'gabe-begneaud', 'anna-parsons', 'brian-stapf', 'ben-vandermey', 'elvin-presley', 'brittney-alger', 'jt-rowland', 'gretchen-koerner', 'hunter-burke', 'han-soto', 'michael-harrity', 'melissa-mccurley', 'jane-rumbaua', 'anthony-reynolds', 'spence-maughon', 'lance-e-nichols', 'deneen-tyler', 'marco-st-john', 'shauna-rappold', 'fernando-rivera-1', 'juan-corrigan', 'jaylen-moore', 'tre-styles', 'adam-fristoe', 'dina-morrone', 'don-yesso', 'jackson-pyle', 'jodi-lyn-brockton', 'ravi-naidu', 'kesha-bullard-lewis', 'aaron-v-williamson', 'tim-bell', 'nicolas-bosc', 'osvaldo-fernandez', 'christopher-heskey', 'nathaniel-holt', 'lisa-ann-smith', 'catherine-kresge', 'samantha-hopkins', 'david-jensen', 'michael-papajohn']"
catwoman,2004,104.0,"['fantasy', 'crime', 'action']",['pitof'],"['halle-berry', 'benjamin-bratt', 'sharon-stone', 'lambert-wilson', 'frances-conroy', 'alex-borstein', 'michael-massee', 'byron-mann', 'kim-smith', 'christopher-heyerdahl', 'peter-wingfield', 'berend-mckenzie', 'patricia-mayen-salazar', 'ona-grauer', 'landy-cannon', 'michael-p-northey', 'aaron-douglas-1', 'peter-williams-2', 'janet-varney', 'larry-sullivan', 'james-ashcroft', 'michasha-armstrong', 'brooke-theiss', 'ryan-robbins', 'john-cassini', 'diego-diablo-del-mar', 'herbert-duncanson', 'judith-maxie', 'dagmar-midcap', 'john-mann', 'chase-nelson-murray', 'manny-petruzzelli-1', 'harley-reiner', 'michael-daingerfield', 'benita-ha', 'james-lloyd-reynolds', 'jill-krop', 'connor-dunn', 'ashlea-earl', 'lori-fung', 'ursula-haczkiewicz', 'alisoun-payne', 'laurence-racine', 'leigh-bush', 'brett-chan', 'holly-eglington', 'anne-fletcher', 'angie-jaree', 'everjoy-kriekenbeek', 'alfred-liu', 'aaron-miko', 'stephanie-moseley', 'kennith-overbey', 'missy-peregrym', 'bobby-silva', 'kimani-ray-smith', 'shaina-tianne-unger', 'mike-mitchell-3', 'kris-kourtis']"
american-hustle,2013,138.0,"['crime', 'drama']",['david-o-russell'],"['christian-bale', 'bradley-cooper', 'amy-adams', 'jeremy-renner', 'jennifer-lawrence', 'louis-ck', 'jack-huston', 'michael-pena', 'shea-whigham', 'alessandro-nivola', 'elisabeth-rohm', 'paul-herman', 'said-taghmaoui', 'matthew-russell', 'thomas-matthews', 'adrian-martinez', 'anthony-zerbe', 'colleen-camp', 'steve-gagliastro', 'christopher-tarjan', 'zachariah-supka', 'christy-scott-cashman', 'simon-hamlin', 'martie-barylick', 'dawn-olivieri', 'becki-dennis', 'jay-giannone', 'arthur-birnbaum', 'rob-dininni', 'michael-fennimore', 'michael-fennimore-1', 'jack-jones-1', 'danny-corbo', 'sonny-corbo', 'bo-cleary', 'greg-maxwell-2', 'mickey-okeefe', 'aaron-flanders', 'erica-mcdermott', 'alura-carbrey', 'kayla-feeney', 'shannon-halliday', 'volieda-webb', 'patsy-meck', 'abby-lavin', 'damien-di-paola', 'paul-campbell-8', 'jeff-avigian', 'stacy-hock', 'michael-trigg', 'richard-heneks', 'ted-zalewski', 'elias-birnbaum', 'armen-garo', 'sal-dimino', 'gary-craig', 'barry-primus-1', 'sonny-gordon-1', 'deva-mahal', 'dicky-eklund-jr', 'sean-eklund', 'charley-broderick', 'richard-donelly', 'gary-zahakos', 'frank-geraci-1', 'melson-alford', 'melissa-mcmeekin', 'jj-wright', 'bob-taraschi', 'tiffany-crosby', 'robert-de-niro', 'mary-hronicek', 'michael-maggiani', 'susan-garfield-1']"
the-game,1997,129.0,"['drama', 'thriller', 'mystery']",['david-fincher'],"['michael-douglas', 'sean-penn', 'deborah-kara-unger', 'james-rebhorn', 'peter-donat', 'carroll-baker', 'anna-katarina', 'armin-mueller-stahl', 'charles-martinet', 'scott-hunter-mcguire', 'florentine-mocanu', 'elizabeth-dennehy', 'caroline-barclay', 'daniel-schorr', 'john-aprea', 'harrison-young', 'kimberly-russell', 'joe-frank', 'james-brooks-2', 'gerry-becker', 'jarion-monroe', 'tommy-flanagan', 'bill-flannery', 'kat-kilkenny', 'john-cassini', 'harris-savides', 'aaron-lucich', 'victor-talmadge', 'marc-siegler', 'andre-brazeau', 'keena-turner', 'carlos-hoy', 'edward-campbell', 'sean-lanthier', 'curtis-vanterpool', 'jay-gordon', 'jeffrey-michael-young', 'owen-masterson-1', 'yuji-okumoto', 'hideo-kimura', 'rachel-flanagan', 'mark-boone-junior', 'joy-ann-ryan', 'peter-davidian', 'jack-kehoe', 'christopher-john-fields', 'linda-manz', 'vic-ferreira', 'duffy-gaver', 'bob-stephenson', 'sean-moloney-1', 'john-hammil', 'rachel-steinberg', 'george-maguire-1', 'trish-summerville', 'jason-kristofer', 'lily-froehlich', 'tammy-koehler', 'michael-lynwood', 'alex-lynwood', 'charles-branklyn', 'spike-jonze', 'michael-massee', 'sara-davallou', 'stephen-cowee', 'j-anthony-pena-1', 'gypsy-boots']"
armand,2024,116.0,"['drama', 'thriller']",['halfdan-olav-ullmann-tondel'],"['renate-reinsve', 'ellen-dorrit-petersen', 'endre-hellestveit', 'thea-lambrechts-vaulen', 'oystein-roger', 'vera-veljovic-jovanovic', 'loke-nikolaisen', 'assad-siddique', 'patrice-demoniere-1']"
planet-of-the-apes-2001,2001,120.0,"['thriller', 'action', 'science-fiction', 'adventure']",['tim-burton'],"['mark-wahlberg', 'tim-roth', 'helena-bonham-carter', 'michael-clarke-duncan', 'kris-kristofferson', 'estella-warren', 'paul-giamatti', 'cary-hiroyuki-tagawa', 'david-warner', 'erick-avari', 'lucas-elliot-eberl', 'lisa-marie', 'evan-parke', 'glenn-shadix', 'freda-foh-shen', 'chris-ellis', 'anne-ramsay', 'andrea-grano', 'michael-jace', 'michael-wiseman', 'eileen-weisinger', 'deep-roy', 'chad-bannon', 'kevin-grevioux', 'isaac-c-singleton-jr', 'quincy-taylor', 'john-alexander-3', 'jay-caputo', 'philip-tan', 'callie-croughwell', 'allie-habberstad', 'brett-smrz', 'howard-berger', 'rick-baker', 'cameron-croughwell', 'joshua-croughwell', 'hannah-peitzman-myers', 'molly-peitzman', 'jesse-tipton', 'shane-habberstad', 'chet-zar', 'linda-harrison', 'eddie-adams', 'todd-babcock', 'lorenzo-callender', 'shonda-farr', 'kam-heskin', 'jim-holmes', 'todd-kimsey', 'candace-kroslak', 'joanna-krupa', 'lisa-lackey', 'mark-christopher-lawrence', 'melody-perkins', 'tate-taylor', 'jonna-giovanna', 'charlton-heston', 'james-hunter-1']"
black-is-king,2020,85.0,['music'],"['emmanuel-adjei', 'beyonce-1']","['beyonce-1', 'adut-akech', 'naomi-campbell', 'blue-ivy-carter', 'connie-chiume', 'lupita-nyongo', 'kelly-rowland', 'moonchild-sanelly', 'nandi-madida', 'nyaniso-dzedze', 'warren-masemola', 'yemi-alade', 'papi-ojo', 'jay-z', 'pharrell-williams', 'tina-knowles', 'aweng-ade-chuol', 'folajomi-akinmurele', 'jessie-reyez', 'shatta-wale', 'mary-twala', 'rumi-carter', 'sir-carter', 'lord-afrixanna', 'wizkid', 'tiwa-savage', 'mr-eazi', 'nija', 'tierra-whack', 'busiswa', 'sibusiso-mbeje', 'fumi-odede', 'stephen-ojo', 'issak-adoyi', 'ganohon-ansansame', 'aqualillies', 'boyd-ashwell', 'marie-djata-bamba', 'manju-bangalore', 'steven-t-bartlett', 'alyssa-darryl-bass', 'christopher-bates', 'nambitha-ben-mazwi', 'dennis-boyd', 'diana-care', 'ksyn-cason', 'sandy-colton-1', 'clem-darling', 'adam-jabari-davis', 'lindiwe-dim', 'sadyr-diouf', 'jean-donnay', 'constance-ejuma', 'michael-franklin', 'oghenero-gbaje', 'andray-johnson', 'ashanti-ledon', 'jd-mccrary', 'lanier-mckinney', 'jamal-moore', 'charles-nwokolo', 'donald-paige', 'j-rome', 'timia-simone-reed', 'margeaux-reign', 'philicia-saunders', 'nikeva-stapleton', 'hollister-starrett', 'shaleah-nicole', 'tameer', 'nicole-danielle-watts', 'kuoth-wiel', 'alysha-young', 'ron-gilbert-4', 'shukri-hassan', 'sheila-m-lockhart']"
howard-the-duck,1986,110.0,"['comedy', 'fantasy', 'adventure', 'action', 'science-fiction', 'romance']",['willard-huyck'],"['lea-thompson', 'jeffrey-jones', 'tim-robbins', 'ed-gale', 'chip-zien', 'tim-rose', 'steve-sleap', 'peter-baird', 'mary-wells-2', 'lisa-sturz', 'jordan-prentice', 'paul-guilfoyle-1', 'liz-sagal', 'dominique-davalos', 'holly-robinson-peete', 'tommy-swerdlow', 'richard-edson', 'miles-chapin', 'richard-mcgonagle', 'virginia-capers', 'debbie-lee-carrington', 'jorli-mclain', 'miguel-sandoval', 'sheldon-feldner', 'lee-anthony-2', 'paul-comi', 'maureen-coyne', 'james-lashly', 'tom-parker-5', 'ed-holmes-1', 'david-paymer', 'william-hall-2', 'denny-delk', 'martin-ganapoler', 'tom-rayhall', 'gary-littlejohn', 'thomas-dolby', 'kristopher-logan', 'reed-kirk-rahlmann', 'john-fleck', 'william-mccoy-2', 'steven-kravitz', 'anne-tofflemire', 'marcia-banks-1', 'nancy-fish', 'monty-hoffman', 'ted-kurtz', 'wood-moy', 'wanda-mccaddon', 'james-brady-1', 'carol-mcelheney', 'jeanne-lauren', 'richard-kiley', 'mel-blanc']"
mothers-day-2016,2016,118.0,"['romance', 'comedy', 'drama']",['garry-marshall'],"['jennifer-aniston', 'julia-roberts', 'kate-hudson', 'jason-sudeikis', 'sarah-chalke', 'britt-robertson', 'timothy-olyphant', 'shay-mitchell', 'jack-whitehall', 'margo-martindale', 'robert-pine', 'aasif-mandvi', 'cameron-esposito', 'hector-elizondo', 'loni-love', 'lucy-walsh', 'beth-kennedy', 'brandon-spink', 'caleb-brown-1', 'ella-anderson', 'jessi-case', 'owen-vaccaro', 'jon-lovitz', 'anoush-nevart', 'jennifer-garner', 'gary-friedkin', 'matthew-walker-7', 'lisa-roberts-gillan', 'adreana-gonzalez', 'grayson-russell', 'paul-vogt', 'penny-marshall', 'gianna-simone', 'ariana-neal', 'sam-marshall', 'siena-lagambina', 'joseph-leo-bwarie', 'brittany-belt', 'drew-matthews', 'ayden-bivek', 'tom-hines', 'rory-omalley', 'sandra-taylor', 'tracey-bonner', 'christine-lakin', 'inder-kumar', 'kevin-blake', 'nicolette-noble', 'rob-nagle', 'hazel-moder', 'kate-linder', 'wedil-david', 'larry-miller', 'sean-obryan', 'donielle-artese']"
gloria-bell,2018,102.0,"['romance', 'drama']",['sebastian-lelio'],"['julianne-moore', 'john-turturro', 'michael-cera', 'caren-pistorius', 'brad-garrett', 'sean-astin', 'holland-taylor', 'jeanne-tripplehorn', 'rita-wilson', 'chris-mulkey', 'barbara-sukowa', 'alanna-ubach', 'tyson-ritter', 'cassi-thomson', 'jesse-erwin', 'chopper-bernet', 'gerard-sanders', 'sam-behrens', 'roberta-hanlen', 'jenica-bergere', 'vania-tzvetkova', 'aileen-burdock']"
mrs-miniver,1942,134.0,"['romance', 'war', 'drama']",['william-wyler'],"['greer-garson', 'walter-pidgeon', 'teresa-wright', 'may-whitty', 'reginald-owen', 'henry-travers', 'richard-ney', 'henry-wilcoxon', 'christopher-severn', 'brenda-forbes', 'clare-sandars', 'marie-de-becker', 'helmut-dantine', 'john-abbott', 'connie-leon', 'rhys-williams', 'tom-conway', 'gibson-gowland', 'peter-lawford', 'john-burton', 'colin-kenny', 'william-ripley-dorr', 'harry-allen', 'frank-atkinson', 'sybil-bacon', 'frank-baker', 'virginia-bassett', 'louise-bates', 'guy-bellis', 'charles-bennett-2', 'florence-benson', 'art-berry-sr', 'billy-bevan', 'ted-billings', 'walter-byron', 'colin-campbell-5', 'leonard-carey', 'aileen-carlyle', 'herbert-clifton', 'david-clyde', 'edward-cooper', 'jules-cowles', 'alec-craig', 'sidney-dalbrook', 'joan-delmer', 'david-dunbar', 'billy-engle', 'herbert-evans', 'mary-field-1', 'el-fisher-smith', 'leslie-francis', 'sidney-franklin-1', 'douglas-gordon-1', 'hugh-greenwood', 'bobby-hale', 'eddie-hall', 'forrester-harvey', 'billy-horn', 'harold-howard-1', 'charles-irwin', 'henry-king-1', 'eric-lonsdale', 'thomas-louden', 'miles-mander', 'stanley-mann-1', 'aubrey-mather', 'dan-maxwell', 'dickie-meyers', 'alice-mock', 'eula-morgan', 'ottola-nesmith', 'gil-perkins-1', 'john-power-1', 'charles-ray', 'clara-reid', 'paul-scardon', 'leslie-sketchley', 'gerald-oliver-smith', 'vernon-steele', 'david-thursby', 'tommy-tucker', 'leslie-vincent', 'kitty-watson', 'ben-webster', 'tudor-williams', 'arthur-wimperis', 'marek-windheim', 'florence-wix', 'ian-wolfe']"
the-strays,2023,100.0,['thriller'],['nathaniel-martello-white'],"['ashley-madekwe', 'justin-salinger', 'jorden-myrie', 'bukky-bakray', 'samuel-paul-small', 'maria-almeida', 'caroline-martin', 'michael-warburton', 'george-greenland', 'alfredo-tavares', 'ruby-lethbridge', 'vanessa-bailey', 'jordan-bailey', 'izzy-billingham', 'alastair-ellery']"
lego-star-wars-terrifying-tales,2021,45.0,"['animation', 'tv-movie', 'science-fiction', 'family', 'comedy']",['ken-cunningham'],"['jake-green', 'raphael-alejandro', 'dana-snyder', 'tony-hale-1', 'christian-slater', 'matt-sloan-1', 'trevor-devall', 'mary-elizabeth-mcglynn', 'eric-bauza', 'shelby-young', 'aj-locascio', 'samuel-witwer', 'matthew-wood', 'james-arnold-taylor', 'barbara-goodson', 'danny-jacobs', 'david-acord', 'john-dimaggio-3']"
hard-target,1993,97.0,"['crime', 'thriller', 'action']",['john-woo'],"['jean-claude-van-damme', 'arnold-vosloo', 'lance-henriksen', 'yancy-butler', 'sven-ole-thorsen', 'wilford-brimley', 'ted-raimi', 'kasi-lemmons', 'willie-c-carpenter', 'eliott-keener', 'chuck-pfarrer', 'robert-apisa', 'douglas-forsythe-rye', 'mike-leinert', 'lenore-banks', 'barbara-tasker', 'randy-cheramie', 'robert-pavlovich', 'marco-st-john', 'joe-warfield', 'jeanette-kontomitras', 'tom-lupo-1', 'jules-sylvester', 'david-efron', 'codie-scott', 'klmberly-roper', 'pete-antico', 'stephen-r-alfred']"
pans-labyrinth,2006,118.0,"['war', 'drama', 'fantasy']",['guillermo-del-toro'],"['ivana-baquero', 'sergi-lopez', 'maribel-verdu', 'ariadna-gil', 'doug-jones', 'alex-angulo', 'roger-casamajor', 'manolo-solo', 'cesar-vea', 'ivan-massague', 'gonzalo-uriarte', 'eusebio-lazaro', 'francisco-vidal', 'juanjo-cucalon', 'lina-mira', 'mario-zorrilla', 'sebastian-haro', 'mila-espiga', 'pepa-pedroche', 'lala-gatoo', 'ana-saez', 'chani-martin', 'milo-taboada', 'fernando-albizu', 'pedro-g-marzo', 'jose-luis-torrijo', 'inigo-garces', 'fernando-tielve', 'federico-luppi', 'chicho-campillo', 'pablo-adan']"
ideal-home,2018,91.0,"['drama', 'comedy']",['andrew-fleming'],"['paul-rudd', 'steve-coogan', 'jack-gore', 'alison-pill', 'jake-mcdorman', 'jesse-luken', 'lora-martinez-cunningham', 'sarah-minnich', 'stafford-douglas', 'jacob-browne', 'frances-lee-mccain', 'josey-smith', 'kate-walsh', 'jenny-gabrielle', 'monique-candelaria', 'alexandra-guarnaschelli', 'courtney-cunningham', 'drew-droege', 'marie-wagenman', 'cassandra-rochelle-fetters', 'evan-bittencourt', 'rodrigo-tactaquin', 'mark-rowe', 'eric-womack', 'richard-beal', 'jordyn-aurora-aquino', 'clint-obenchain', 'j-nathan-simmons', 'alexander-daniel-pimentel', 'kristin-k-berg-1', 'emma-armstrong', 'stephen-conn', 'michael-e-stogner', 'amanda-quintana-bowles', 'alison-grainger', 'rick-tadra', 'patrick-v-murphy-1', 'ian-morris', 'ronnie-gomez', 'jeremiah-fresquez', 'viola-valdez', 'justin-lotz', 'mason-howell', 'sheila-eden', 'sylvie-grontis-hagan', 'amy-emily-stack']"
the-brown-bunny,2003,93.0,['drama'],['vincent-gallo'],"['vincent-gallo', 'chloe-sevigny', 'cheryl-tiegs', 'elizabeth-blake', 'anna-vareschi', 'mary-morasky', 'jeffrey-wood-2', 'eric-wood-8', 'michael-martire', 'rick-doucette', 'jim-lester-1', 'michael-niksa']"
what-keeps-you-alive,2018,99.0,"['thriller', 'horror']",['colin-minihan'],"['hannah-emily-anderson', 'brittany-allen', 'martha-macisaac', 'joey-klein', 'charlotte-lindsay-marron']"
through-my-window,2022,112.0,"['comedy', 'drama', 'romance']",['marcal-fores'],"['clara-galle', 'julio-pena-2', 'guillermo-lasheras', 'natalia-azahara', 'hugo-arbues', 'eric-masip', 'pilar-castro', 'abel-folk', 'rachel-lascar', 'emilia-lazo', 'lucia-de-la-puerta', 'maria-casals', 'sylvia-parejo-lopez', 'silvia-albert', 'jose-antonio-duque', 'oscar-intente', 'joan-galo', 'anna-martinez', 'andrea-sainz-de-baranda', 'salahddin-tarki', 'jose-maria-fernandez', 'nacho-sandobal', 'mark-ullod', 'alexandra-galindo', 'mireia-guevara', 'olga-abuin', 'alex-sanz', 'yolanda-pacheco', 'ton-vieira', 'angel-cheng', 'joaquin-udina']"
clouds-2020-1,2020,121.0,"['drama', 'romance', 'music']",['justin-baldoni'],"['fin-argus', 'sabrina-carpenter', 'madison-iseman', 'neve-campbell', 'tom-everett-scott', 'lil-rel-howery', 'summer-h-howell', 'vivien-endicott-douglas', 'dylan-everett', 'jason-mraz', 'tyrone-benskin', 'benjamin-roy', 'aida-yirga', 'luis-oliva-3', 'morgana-mogent', 'mitchell-kluesner', 'emily-baldoni', 'yaani-king-mondschein', 'mylene-dinh-robic', 'sukhdev-benning', 'emilia-martinez-zalce-darroch', 'frederic-lalancette', 'clayton-kennedy', 'sienna-dahlen', 'joanne-degand', 'michelle-bensimon']"
